Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,coordinate_frame,type_mask,latitude,longitude,altitude,velocity.x,velocity.y,velocity.z,acceleration_or_force.x,acceleration_or_force.y,acceleration_or_force.z,yaw,yaw_rate
1737285473.8439388,732,1737285473,836674944,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285473.9440937,733,1737285473,936675712,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285474.045176,734,1737285474,36676736,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285474.144058,735,1737285474,136676480,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285474.2447207,736,1737285474,236677504,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285474.3516402,737,1737285474,336679040,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285474.4444911,738,1737285474,436679808,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285474.5458786,739,1737285474,536671104,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285474.6522167,740,1737285474,636670848,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285474.7424426,741,1737285474,736670592,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285474.845373,742,1737285474,836670080,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285474.945503,743,1737285474,936669824,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285475.0447943,744,1737285475,36669312,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285475.147744,745,1737285475,137669056,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285475.2445796,746,1737285475,236668800,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285475.3431745,747,1737285475,336661888,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285475.44321,748,1737285475,436661632,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285475.5424764,749,1737285475,536661632,,0,65016,33.637096,72.9912382,570.9199829101562,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285475.6426816,750,1737285475,636661376,,0,65016,33.6370931,72.9912367,570.9599609375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285475.7434256,751,1737285475,736665728,,0,65016,33.6370921,72.9912364,570.9599609375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285475.8446698,752,1737285475,836665472,,0,65016,33.6370911,72.9912359,570.9599609375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285475.9434507,753,1737285475,936665472,,0,65016,33.6370901,72.9912354,570.969970703125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285476.0433888,754,1737285476,36665216,,0,65016,33.6370869,72.9912345,570.97998046875,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285476.1431289,755,1737285476,136665216,,0,65016,33.6370856,72.9912343,571.0199584960938,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285476.2423284,756,1737285476,236664960,,0,65016,33.6370846,72.9912338,571.0299682617188,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285476.3451953,757,1737285476,337665472,,0,65016,33.6370846,72.9912338,571.0299682617188,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285476.4437068,758,1737285476,436665216,,0,65016,33.6370835,72.9912331,571.0299682617188,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285476.5426726,759,1737285476,536665472,,0,65016,33.6370822,72.9912325,571.0299682617188,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285476.64288,760,1737285476,636665472,,0,65016,33.6370798,72.9912313,571.0299682617188,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285476.7549143,761,1737285476,736665984,,0,65016,33.6370784,72.9912309,571.0399780273438,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285476.8427968,762,1737285476,836666240,,0,65016,33.6370784,72.9912309,571.0399780273438,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285476.942482,763,1737285476,939666240,,0,65016,33.6370784,72.9912309,571.0399780273438,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
