Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,remote_timestamp_ns,observed_offset_ns,estimated_offset_ns,round_trip_time_ms
1737286282.9801633,25723,1737286282,979557531,,2614304010000,1737283668673715049,1737283668673728256,3.6478888988494873
1737286283.0803487,25724,1737286283,79633568,,2614404035000,1737283668673721882,1737283668673730048,3.7323150634765625
1737286283.1802325,25725,1737286283,179605179,,2614504042000,1737283668673706559,1737283668673731840,3.6961300373077393
1737286283.2802193,25726,1737286283,279620105,,2614604056000,1737283668673697901,1737283668673733632,3.7142961025238037
1737286283.3802555,25727,1737286283,379641309,,2614703997000,1737283668673774919,1737283668673735424,3.7213149070739746
1737286283.4802616,25728,1737286283,479647957,,2614804132000,1737283668673640142,1737283668673736960,3.7351109981536865
1737286283.5793033,25729,1737286283,578671068,,2614903982000,1737283668673323040,1737283668673737472,2.715259075164795
1737286283.680425,25730,1737286283,679666475,,2615004048000,1737283668673734012,1737283668673739264,3.752739906311035
1737286283.7793024,25731,1737286283,778681938,,2615104031000,1737283668673255651,1737283668673739520,2.772722005844116
1737286283.8803227,25732,1737286283,879711345,,2615204114000,1737283668673690419,1737283668673741056,3.794666051864624
1737286283.9795833,25733,1737286283,978727160,,2615304076000,1737283668673231827,1737283668673741312,2.820499897003174
1737286284.0804849,25734,1737286284,79735382,,2615404101000,1737283668673714243,1737283668673743104,3.8263518810272217
1737286284.1795127,25735,1737286284,178749790,,2615504018000,1737283668673299956,1737283668673743616,2.8467960357666016
1737286284.2805815,25736,1737286284,279773882,,2615604083000,1737283668673747048,1737283668673745408,3.870055913925171
1737286284.3795497,25737,1737286284,378777493,,2615704005000,1737283668673328197,1737283668673745920,2.8716111183166504
1737286284.4805686,25738,1737286284,479802382,,2615804081000,1737283668673765326,1737283668673747712,3.8958699703216553
1737286284.5793633,25739,1737286284,578814363,,2615904041000,1737283668673309567,1737283668673748224,2.91070294380188
1737286284.6804166,25740,1737286284,679820326,,2616004082000,1737283668673774660,1737283668673750016,3.9099628925323486
1737286284.779585,25741,1737286284,778823511,,2616104068000,1737283668673289734,1737283668673750528,2.914350986480713
1737286284.8804948,25742,1737286284,879832252,,2616204133000,1737283668673729132,1737283668673752320,3.923832893371582
1737286284.9796338,25743,1737286284,978865548,,2616303995000,1737283668673382835,1737283668673753088,2.9605369567871094
1737286285.0806222,25744,1737286285,79849696,,2616403945000,1737283668673914835,1737283668673755392,3.966778039932251
1737286285.1794784,25745,1737286285,178872178,,2616504006000,1737283668673375817,1737283668673756160,2.9649999141693115
1737286285.2806215,25746,1737286285,279884807,,2616603949000,1737283668673939094,1737283668673758464,3.9776480197906494
1737286285.379546,25747,1737286285,378916548,,2616704045000,1737283668673360724,1737283668673759232,3.0041849613189697
1737286285.4806087,25748,1737286285,479948418,,2616804117000,1737283668673801011,1737283668673761280,4.042018890380859
1737286285.5796957,25749,1737286285,578951826,,2616903985000,1737283668673434141,1737283668673762048,3.048888921737671
1737286285.680706,25750,1737286285,679970474,,2617004100000,1737283668673829825,1737283668673764096,4.0637969970703125
1737286285.7797358,25751,1737286285,778986029,,2617104050000,1737283668673386770,1737283668673764864,3.0806849002838135
1737286285.8809004,25752,1737286285,879991363,,2617204030000,1737283668673909992,1737283668673767168,4.084962844848633
1737286285.9797735,25753,1737286285,978993918,,2617304073000,1737283668673370381,1737283668673767936,3.0845370292663574
1737286286.0805905,25754,1737286286,80023807,,2617404124000,1737283668673826047,1737283668673769984,4.130684852600098
1737286286.1796584,25755,1737286286,179039066,,2617503956000,1737283668673508908,1737283668673771008,3.1311490535736084
1737286286.2808049,25756,1737286286,280049696,,2617604054000,1737283668673912547,1737283668673773312,4.14731502532959
1737286286.3795345,25757,1737286286,379043011,,2617704066000,1737283668673394251,1737283668673774080,3.1493330001831055
1737286286.4808435,25758,1737286286,480077936,,2617804106000,1737283668673876806,1737283668673776384,4.171926021575928
1737286286.5798788,25759,1737286286,579101622,,2617904053000,1737283668673442557,1737283668673777408,3.198591947555542
1737286286.679658,25760,1737286286,679123010,,2618004127000,1737283668673383964,1737283668673778176,3.206943988800049
1737286286.779876,25761,1737286286,779136251,,2618104040000,1737283668673472519,1737283668673779200,3.2296481132507324
1737286286.8806973,25762,1737286286,880151362,,2618204128000,1737283668673892668,1737283668673781248,4.244222164154053
1737286286.9796941,25763,1737286286,979161029,,2618304036000,1737283668673489306,1737283668673782016,3.2557599544525146
1737286287.0809,25764,1737286287,80168343,,2618404077000,1737283668673975750,1737283668673784320,4.214612007141113
1737286287.1799786,25765,1737286287,179195306,,2618504064000,1737283668673477454,1737283668673785088,3.2901480197906494
1737286287.280928,25766,1737286287,280197954,,2618604063000,1737283668673982186,1737283668673787392,4.287777900695801
1737286287.379835,25767,1737286287,379219473,,2618704037000,1737283668673517185,1737283668673788160,3.3122410774230957
1737286287.4797633,25768,1737286287,479175473,,2618804069000,1737283668673453158,1737283668673788928,3.2921669483184814
1737286287.5800261,25769,1737286287,579244565,,2618904081000,1737283668673484398,1737283668673789696,3.340778112411499
1737286287.6800053,25770,1737286287,679251565,,2619004002000,1737283668673566380,1737283668673790720,3.3497960567474365
1737286287.7799964,25771,1737286287,779256362,,2619104012000,1737283668673564046,1737283668673791744,3.3434998989105225
1737286287.8800533,25772,1737286287,879275065,,2619204305000,1737283668673276926,1737283668673792000,3.368480920791626
1737286287.9798756,25773,1737286287,979289973,,2619304024000,1737283668673563463,1737283668673793024,3.387554883956909
1737286288.0801637,25774,1737286288,79325787,,2619404063000,1737283668673531546,1737283668673794048,3.445981025695801
1737286288.1799948,25775,1737286288,179338658,,2619503983000,1737283668673628602,1737283668673795328,3.434648036956787
1737286288.27996,25776,1737286288,279356380,,2619604117000,1737283668673502648,1737283668673796096,3.4539999961853027
1737286288.380144,25777,1737286288,379359806,,2619704065000,1737283668673557935,1737283668673797120,3.456295967102051
1737286288.4799402,25778,1737286288,479374306,,2619804146000,1737283668673482148,1737283668673797888,3.473870038986206
1737286288.580238,25779,1737286288,579384324,,2619904006000,1737283668673628574,1737283668673799168,3.482074022293091
1737286288.6805494,25780,1737286288,679392768,,2620004129000,1737283668673508805,1737283668673799936,3.493536949157715
1737286288.780139,25781,1737286288,779405083,,2620104064000,1737283668673581889,1737283668673800960,3.501444101333618
1737286288.8800874,25782,1737286288,879425583,,2620204036000,1737283668673619360,1737283668673802240,3.5230929851531982
1737286288.9802063,25783,1737286288,979442916,,2620304025000,1737283668673641101,1737283668673803520,3.537889003753662
1737286289.0801048,25784,1737286289,79448361,,2620404072000,1737283668673576620,1737283668673804544,3.5825369358062744
1737286289.1801426,25785,1737286289,179464620,,2620504013000,1737283668673662351,1737283668673805824,3.5616300106048584
1737286289.2802005,25786,1737286289,279489046,,2620604122000,1737283668673564546,1737283668673806848,3.5876479148864746
1737286289.3801014,25787,1737286289,379492324,,2620704035000,1737283668673655157,1737283668673808128,3.587407112121582
1737286289.4802165,25788,1737286289,479501064,,2620804143000,1737283668673550416,1737283668673809152,3.599536895751953
1737286289.5801005,25789,1737286289,579510712,,2620904040000,1737283668673659999,1737283668673810432,3.6081299781799316
