Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,remote_timestamp_ns,observed_offset_ns,estimated_offset_ns,round_trip_time_ms
1729403434.620387,6774,1729403434,619645597,,710304316000,1729402724314021782,1729402724313529344,2.599630117416382
1729403434.7231631,6775,1729403434,722627930,,710406748000,1729402724313078559,1729402724313523200,5.586852073669434
1729403434.8202956,6776,1729403434,819669467,,710504346000,1729402724314001449,1729402724313519872,2.626924991607666
1729403434.9204257,6777,1729403434,919679319,,710604706000,1729402724313647180,1729402724313515264,2.6363890171051025
1729403435.0232255,6778,1729403435,22669856,,710706850000,1729402724313058726,1729402724313509120,5.508647918701172
1729403435.1203196,6779,1729403435,119701782,,710804722000,1729402724313647013,1729402724313504512,2.6484808921813965
1729403435.2233338,6780,1729403435,222745541,,710906884000,1729402724313002800,1729402724313498112,5.699277877807617
1729403435.3224664,6781,1729403435,321710837,,711006756000,1729402724312611337,1729402724313490432,4.669869899749756
1729403435.4234715,6782,1729403435,422723689,,711106772000,1729402724313101411,1729402724313484288,5.6844258308410645
1729403435.5224953,6783,1729403435,521742300,,711206716000,1729402724312671550,1729402724313477120,4.693796157836914
1729403435.6205094,6784,1729403435,619757670,,711304680000,1729402724313715874,1729402724313473024,2.70625901222229
1729403435.722327,6785,1729403435,721773281,,711406792000,1729402724312608105,1729402724313465600,4.730425834655762
1729403435.8224313,6786,1729403435,821780504,,711506838000,1729402724312566485,1729402724313458176,4.734185218811035
1729403435.9203568,6787,1729403435,919800929,,711604432000,1729402724313983142,1729402724313454848,2.7548890113830566
1729403436.0235877,6788,1729403436,22817744,,711706881000,1729402724313111985,1729402724313448960,5.633500099182129
1729403436.1226106,6789,1729403436,121833281,,711807111000,1729402724312325485,1729402724313440768,4.776166915893555
1729403436.2253363,6790,1729403436,224517800,,711906753000,1729402724314016216,1729402724313437696,7.477832794189453
1729403436.3205276,6791,1729403436,319845096,,712004587000,1729402724313842827,1729402724313434112,2.8155550956726074
1729403436.4204383,6792,1729403436,419872874,,712103702000,1729402724314745966,1729402724313433088,2.8330559730529785
1729403436.5204833,6793,1729403436,519880114,,712204716000,1729402724313742642,1729402724313429248,2.83024001121521
1729403436.622656,6794,1729403436,621896688,,712306869000,1729402724312592530,1729402724313421824,4.852499961853027
1729403436.723484,6795,1729403436,722911910,,712406757000,1729402724313210160,1729402724313416192,5.8730549812316895
1729403436.8204963,6796,1729403436,819931873,,712504433000,1729402724314043688,1729402724313413120,2.8935930728912354
1729403436.9225488,6797,1729403436,921945929,,712606749000,1729402724312736178,1729402724313406208,4.9052228927612305
1729403437.022597,6798,1729403437,21963151,,712706282000,1729402724313258966,1729402724313400832,4.828092098236084
1729403437.1227505,6799,1729403437,121990447,,712806723000,1729402724312813354,1729402724313394432,4.890223026275635
1729403437.2229636,6800,1729403437,222035262,,712906822000,1729402724312715141,1729402724313387520,4.977870941162109
1729403437.3226187,6801,1729403437,321993466,,713006865000,1729402724312647669,1729402724313380608,4.945425033569336
1729403437.4226837,6802,1729403437,422024040,,713106843000,1729402724312686790,1729402724313373696,4.972537040710449
1729403437.5226083,6803,1729403437,522035225,,713206741000,1729402724312801595,1729402724313367040,4.969222068786621
1729403437.6228096,6804,1729403437,622045521,,713306836000,1729402724312702734,1729402724313360128,4.9975738525390625
1729403437.7228346,6805,1729403437,722063114,,713407123000,1729402724312426224,1729402724313352448,5.010426044464111
1729403437.822852,6806,1729403437,822076928,,713506764000,1729402724312811956,1729402724313346048,4.985796928405762
1729403437.9228525,6807,1729403437,922089410,,713606880000,1729402724312677817,1729402724313339136,5.047426223754883
1729403438.0228865,6808,1729403438,22111836,,713706763000,1729402724312817854,1729402724313332736,5.046037197113037
1729403438.122869,6809,1729403438,122119021,,713806879000,1729402724312694317,1729402724313325824,5.075630187988281
1729403438.222972,6810,1729403438,222173984,,713906830000,1729402724312768261,1729402724313319168,5.132980823516846
1729403438.3227708,6811,1729403438,322114817,,714006840000,1729402724312721039,1729402724313312512,5.090092182159424
1729403438.4227905,6812,1729403438,422136391,,714106844000,1729402724312733270,1729402724313306112,5.1028151512146
1729403438.5198488,6813,1729403438,519145187,,714204716000,1729402724313362594,1729402724313301504,2.117722988128662
1729403438.6229348,6814,1729403438,622186928,,714306877000,1729402724312730566,1729402724313295104,5.141722202301025
1729403438.7229788,6815,1729403438,722174446,,714406846000,1729402724312750224,1729402724313288704,5.141777992248535
