,drone2-mavros-battery__voltage,drone2-mavros-battery__current,drone2-mavros-battery__temperature,drone2-mavros-battery__percentage,drone2-mavros-battery__cell_voltage_0,drone2-mavros-global_position-global__altitude,drone2-mavros-global_position-global__longitude,drone2-mavros-global_position-global__latitude,drone2-mavros-global_position-local__pose.pose.position.x,drone2-mavros-global_position-local__pose.pose.position.y,drone2-mavros-global_position-local__pose.pose.position.z,drone2-mavros-global_position-local__pose.pose.orientation.x,drone2-mavros-global_position-local__pose.pose.orientation.y,drone2-mavros-global_position-local__pose.pose.orientation.z,drone2-mavros-global_position-local__twist.twist.linear.x,drone2-mavros-global_position-local__twist.twist.linear.y,drone2-mavros-global_position-local__twist.twist.linear.z,drone2-mavros-global_position-local__twist.twist.angular.x,drone2-mavros-global_position-local__twist.twist.angular.y,drone2-mavros-global_position-local__twist.twist.angular.z,drone2-mavros-global_position-raw-fix__altitude,drone2-mavros-global_position-raw-fix__longitude,drone2-mavros-global_position-raw-fix__latitude,drone2-mavros-global_position-raw-satellites__data,drone2-mavros-global_position-rel_alt__data,drone2-mavros-gpsstatus-gps1-raw__lat,drone2-mavros-gpsstatus-gps1-raw__lon,drone2-mavros-gpsstatus-gps1-raw__alt,drone2-mavros-gpsstatus-gps1-raw__eph,drone2-mavros-gpsstatus-gps1-raw__epv,drone2-mavros-gpsstatus-gps1-raw__vel,drone2-mavros-gpsstatus-gps1-raw__cog,drone2-mavros-gpsstatus-gps1-raw__satellites_visible,drone2-mavros-gpsstatus-gps1-raw__alt_ellipsoid,drone2-mavros-gpsstatus-gps1-raw__h_acc,drone2-mavros-gpsstatus-gps1-raw__v_acc,drone2-mavros-gpsstatus-gps1-raw__vel_acc,drone2-mavros-gpsstatus-gps1-raw__hdg_acc,drone2-mavros-gpsstatus-gps1-raw__dgps_numch,drone2-mavros-gpsstatus-gps1-raw__dgps_age,drone2-mavros-imu-data__orientation.x,drone2-mavros-imu-data__orientation.y,drone2-mavros-imu-data__orientation.z,drone2-mavros-imu-data__orientation.w,drone2-mavros-imu-data__angular_velocity.x,drone2-mavros-imu-data__angular_velocity.y,drone2-mavros-imu-data__angular_velocity.z,drone2-mavros-imu-static_pressure__fluid_pressure,drone2-mavros-imu-temperature_baro__temperature,drone2-mavros-local_position-odom__pose.pose.position.x,drone2-mavros-local_position-odom__pose.pose.position.y,drone2-mavros-local_position-odom__pose.pose.position.z,drone2-mavros-local_position-odom__pose.pose.orientation.x,drone2-mavros-local_position-odom__pose.pose.orientation.y,drone2-mavros-local_position-odom__pose.pose.orientation.z,drone2-mavros-local_position-odom__pose.pose.orientation.w,drone2-mavros-local_position-odom__pose.covariance,drone2-mavros-local_position-odom__twist.twist.linear.x,drone2-mavros-local_position-odom__twist.twist.linear.y,drone2-mavros-local_position-odom__twist.twist.linear.z,drone2-mavros-local_position-odom__twist.twist.angular.x,drone2-mavros-local_position-odom__twist.twist.angular.y,drone2-mavros-local_position-odom__twist.twist.angular.z,drone2-mavros-local_position-pose__pose.position.x,drone2-mavros-local_position-pose__pose.position.y,drone2-mavros-local_position-pose__pose.position.z,drone2-mavros-local_position-pose__pose.orientation.x,drone2-mavros-local_position-pose__pose.orientation.y,drone2-mavros-local_position-pose__pose.orientation.z,drone2-mavros-local_position-pose__pose.orientation.w,drone2-mavros-param-param_value__param_id,drone2-mavros-param-param_value__value.integer,drone2-mavros-param-param_value__value.real,drone2-mavros-param-param_value__param_index,drone2-mavros-param-param_value__param_count,drone2-mavros-rc-in__channels_0,drone2-mavros-rc-in__channels_1,drone2-mavros-rc-in__channels_2,drone2-mavros-rc-in__channels_3,drone2-mavros-rc-in__channels_4,drone2-mavros-rc-in__rssi,drone2-mavros-rc-out__channels_0,drone2-mavros-rc-out__channels_1,drone2-mavros-rc-out__channels_2,drone2-mavros-rc-out__channels_3,drone2-mavros-rc-out__channels_4,drone2-mavros-rc-out__channels_5,drone2-mavros-rc-out__channels_6,drone2-mavros-rc-out__channels_7,drone2-mavros-rc-out__channels_8,drone2-mavros-rc-out__channels_9,drone2-mavros-rc-out__channels_10,drone2-mavros-rc-out__channels_11,drone2-mavros-rc-out__channels_12,drone2-mavros-rc-out__channels_13,drone2-mavros-rc-out__channels_14,drone2-mavros-rc-out__channels_15,drone2-mavros-state__connected,drone2-mavros-state__armed,drone2-mavros-state__guided,drone2-mavros-state__manual_input,drone2-mavros-state__system_status,drone2-mavros-statustext-recv__severity,drone2-mavros-statustext-recv__text,drone2-mavros-timesync_status__remote_timestamp_ns,drone2-mavros-timesync_status__observed_offset_ns,drone2-mavros-timesync_status__estimated_offset_ns,drone2-mavros-timesync_status__round_trip_time_ms,drone2-mavros-vfr_hud__airspeed,drone2-mavros-vfr_hud__groundspeed,drone2-mavros-vfr_hud__heading,drone2-mavros-vfr_hud__throttle,drone2-mavros-vfr_hud__altitude,drone2-mavros-vfr_hud__climb,RSSI-F__Quality,RSSI-F__Signal,CPU-F__Time,CPU-F__CPU_Percent,CPU-F__CPU_Core_1_Utilization,CPU-F__CPU_Core_2_Utilization,CPU-F__CPU_Core_3_Utilization,RAM-F__Available_RAM_MB,RAM-F__Used_RAM_MB,label
2024-10-23 13:41:34.357276201,,,,,,,,,0.9742205621961372,6.278320739415716,1.196,-0.0539541041103252,-0.0583353857585848,-0.9433347717396348,0.34,-0.55,-0.01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.357384443,,,,,,,,,,,,,,,,,,,,,,,,,1.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.358199358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6544098258018494,0.6541410088539124,307.0,0.2000000029802322,536.3699951171875,-0.018755804747343,,,,,,,,,,MitM
2024-10-23 13:41:34.359090805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.0,1588.0,999.0,1501.0,999.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.359199524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,1384.0,1830.0,1785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.363086462,,,,,,,,,,,,,,,,,,,,,504.65607775189454,72.9913029,33.6370996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.363303423,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.363571167,,,,,,,,,,,,,,,,,,,,,,,,,,336370996.0,729913029.0,551380.0,67.0,103.0,87.0,21087.0,14.0,510782.0,1339.0,1783.0,371.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.363831520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.363863945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47709.42993164063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.368366480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565700888633728,3.589573860168457,-0.064538761973381,-0.0539541041103252,-0.0583353857585848,-0.9433347717396348,-0.3221885253155063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.368635654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565700888633728,3.589573860168457,-0.064538761973381,-0.0539541041103252,-0.0583353857585848,-0.9433347717396348,-0.3221885253155063,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.5966116343256929,0.2172579198727655,0.0314890164684244,-0.6673510074615479,0.1770893484354019,0.2989238500595093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.369764566,0.0130000002682209,0.0099999997764825,0.0,-0.0099999997764825,0.0130000002682209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.449680090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977553563000.0,1.7296899168936668e+18,1.7296899168941076e+18,3.876333951950073,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.455947638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0424404859215077,-0.0410400532649029,-0.949403091993148,-0.3084611614070893,-0.1947923898696899,0.0470514222979546,0.4706004559993744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.456571102,,,,,,489.6360627813716,72.9913016,33.637098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.456774473,,,,,,,,,0.9927771496028028,6.211766095912985,1.189,-0.0424404859215077,-0.0410400532649029,-0.949403091993148,0.41,-0.48,0.02,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.457180977,,,,,,,,,,,,,,,,,,,,,,,,,1.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.460293531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6366368532180786,0.6365419030189514,306.0,0.2000000029802322,536.3599853515625,-0.0109957251697778,,,,,,,,,,MitM
2024-10-23 13:41:34.460637331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,1185.0,1874.0,1870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.461275339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.0,1588.0,999.0,1501.0,999.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.462070465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.462252140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47708.67919921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.464179039,,,,,,,,,,,,,,,,,,,,,504.6260667531487,72.9913026,33.637098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.464355469,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.464931965,,,,,,,,,,,,,,,,,,,,,,,,,,336370980.0,729913026.0,551350.0,67.0,103.0,99.0,19359.0,14.0,510752.0,1342.0,1787.0,387.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.469177961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5855967998504639,3.5277717113494877,-0.0724676921963691,-0.0424404859215077,-0.0410400532649029,-0.949403091993148,-0.3084611614070893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.469601631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5855967998504639,3.5277717113494877,-0.0724676921963691,-0.0424404859215077,-0.0410400532649029,-0.949403091993148,-0.3084611614070893,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.6333398316082687,0.1409886357342151,0.0015510416359668,-0.1947923898696899,0.0470514222979546,0.4706004559993744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.471180916,0.0149999996647238,0.0099999997764825,0.0,-0.0099999997764825,0.0149999996647238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.550883770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977653153000.0,1.7296899168946184e+18,1.7296899168941087e+18,4.806480884552002,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.554923773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0379519755963107,-0.0343086311955722,-0.9535516621216832,-0.2968531506297323,0.3530182242393493,0.1161518692970276,0.1644329726696014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.555724859,,,,,,489.6260609081575,72.9913019,33.6370975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.556020737,,,,,,,,,1.0206120270279435,6.156303891636489,1.178,-0.0379519755963107,-0.0343086311955722,-0.9535516621216832,0.49,-0.4,-0.04,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.556048632,,,,,,,,,,,,,,,,,,,,,,,,,1.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.560892105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6505712270736694,0.6499270796775818,304.0,0.209999993443489,536.3499755859375,0.0289420839399099,,,,,,,,,,MitM
2024-10-23 13:41:34.561337233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,1193.0,1840.0,1915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.561999083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.0,1587.0,999.0,1501.0,999.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.562992811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.563192368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47710.107421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.563941002,,,,,,,,,,,,,,,,,,,,,504.6260667531487,72.9913026,33.637098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.564212561,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.564318419,,,,,,,,,,,,,,,,,,,,,,,,,,336370980.0,729913026.0,551350.0,67.0,103.0,99.0,19359.0,14.0,510752.0,1342.0,1787.0,387.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.568188429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6142406463623047,3.4677298069000244,-0.0825798660516738,-0.0379519755963107,-0.0343086311955722,-0.9535516621216832,-0.2968531506297323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.568431616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6142406463623047,3.4677298069000244,-0.0825798660516738,-0.0379519755963107,-0.0343086311955722,-0.9535516621216832,-0.2968531506297323,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.6482336230260474,0.0476106880702083,0.0658454690882698,0.3530182242393493,0.1161518692970276,0.1644329726696014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.571270943,0.0170000009238719,0.0099999997764825,0.0,-0.0099999997764825,0.0170000009238719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.650799274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977754313000.0,1.7296899168934282e+18,1.729689916894106e+18,4.915925979614258,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.656192064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0310232987369253,-0.0448840206623256,-0.9567245749482418,-0.2858339855838864,0.1601080894470214,0.3009970784187317,0.1788708269596099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.656521082,,,,,,489.6160594321218,72.9913023,33.637097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.656557322,,,,,,,,,1.0577251963667773,6.1008416885706485,1.166,-0.0310232987369253,-0.0448840206623256,-0.9567245749482418,0.54,-0.33,-0.09,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.656907082,,,,,,,,,,,,,,,,,,,,,,,,,1.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.658515692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6611180305480957,0.6529526114463806,303.0,0.209999993443489,536.3399658203125,0.1035854816436767,,,,,,,,,,MitM
2024-10-23 13:41:34.658732891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.0,1150.0,1805.0,1851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.661071777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.0,1589.0,999.0,1502.0,999.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.664978743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.665059328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47708.099365234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.665221930,,,,,,,,,,,,,,,,,,,,,504.6460575245442,72.9913029,33.6370963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.665706396,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.665921926,,,,,,,,,,,,,,,,,,,,,,,,,,336370963.0,729913029.0,551370.0,67.0,103.0,87.0,17774.0,14.0,510771.0,1345.0,1790.0,411.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:41:34.668128490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6518322229385376,3.4109950065612797,-0.0948313027620315,-0.0310232987369253,-0.0448840206623256,-0.9567245749482418,-0.2858339855838864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
