Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,temperature,variance
1737285454.5342336,12813,1737285454,532515840,base_link,32.67,0.0
1737285454.6303053,12814,1737285454,628513280,base_link,32.67,0.0
1737285454.7308426,12815,1737285454,729508928,base_link,32.67,0.0
1737285454.8318443,12816,1737285454,830504320,base_link,32.66,0.0
1737285454.9397726,12817,1737285454,937500736,base_link,32.66,0.0
1737285455.03063,12818,1737285455,29496640,base_link,32.67,0.0
1737285455.1303673,12819,1737285455,128487424,base_link,32.67,0.0
1737285455.2322395,12820,1737285455,230482560,base_link,32.66,0.0
1737285455.3317683,12821,1737285455,329479232,base_link,32.66,0.0
1737285455.4352796,12822,1737285455,433476928,base_link,32.66,0.0
1737285455.53655,12823,1737285455,535472832,base_link,32.65,0.0
1737285455.6401794,12824,1737285455,639466944,base_link,32.66,0.0
1737285455.7392597,12825,1737285455,737464640,base_link,32.65,0.0
1737285455.8376832,12826,1737285455,836457472,base_link,32.66,0.0
1737285455.9279268,12827,1737285455,926452352,base_link,32.65,0.0
1737285456.0297391,12828,1737285456,27447232,base_link,32.65,0.0
1737285456.1349308,12829,1737285456,132440832,base_link,32.65,0.0
1737285456.2308295,12830,1737285456,229439040,base_link,32.65,0.0
1737285456.3324761,12831,1737285456,330433664,base_link,32.65,0.0
1737285456.432458,12832,1737285456,429428032,base_link,32.66,0.0
1737285456.5323246,12833,1737285456,529423168,base_link,32.64,0.0
1737285456.6336167,12834,1737285456,631416000,base_link,32.65,0.0
1737285456.7322214,12835,1737285456,730413440,base_link,32.65,0.0
1737285456.833899,12836,1737285456,828409856,base_link,32.64,0.0
1737285456.937171,12837,1737285456,930401152,base_link,32.64,0.0
1737285457.036848,12838,1737285457,32391680,base_link,32.64,0.0
1737285457.135155,12839,1737285457,129391680,base_link,32.63,0.0
1737285457.2330225,12840,1737285457,230380672,base_link,32.63,0.0
1737285457.3322487,12841,1737285457,330370944,base_link,32.63,0.0
1737285457.4324007,12842,1737285457,431364032,base_link,32.63,0.0
1737285457.5315762,12843,1737285457,530364032,base_link,32.63,0.0
1737285457.6306005,12844,1737285457,629364032,base_link,32.63,0.0
1737285457.7299008,12845,1737285457,728364800,base_link,32.63,0.0
1737285457.8320608,12846,1737285457,830358656,base_link,32.62,0.0
1737285457.933583,12847,1737285457,931352256,base_link,32.62,0.0
1737285458.0330453,12848,1737285458,31347136,base_link,32.62,0.0
1737285458.134729,12849,1737285458,130340480,base_link,32.62,0.0
1737285458.2300637,12850,1737285458,228338176,base_link,32.62,0.0
1737285458.330668,12851,1737285458,328333568,base_link,32.62,0.0
1737285458.4342554,12852,1737285458,431330240,base_link,32.62,0.0
1737285458.5306427,12853,1737285458,528327424,base_link,32.61,0.0
1737285458.6325738,12854,1737285458,630322304,base_link,32.61,0.0
1737285458.7317631,12855,1737285458,729319488,base_link,32.61,0.0
1737285458.832836,12856,1737285458,830315904,base_link,32.61,0.0
1737285458.933633,12857,1737285458,932310016,base_link,32.61,0.0
1737285459.036997,12858,1737285459,29308224,base_link,32.6,0.0
1737285459.1330254,12859,1737285459,129308224,base_link,32.6,0.0
1737285459.2326288,12860,1737285459,230303616,base_link,32.6,0.0
1737285459.3311856,12861,1737285459,329299264,base_link,32.6,0.0
1737285459.4318492,12862,1737285459,429294400,base_link,32.6,0.0
1737285459.5296443,12863,1737285459,528286208,base_link,32.6,0.0
1737285459.6329992,12864,1737285459,630280832,base_link,32.59,0.0
1737285459.7286835,12865,1737285459,727274688,base_link,32.6,0.0
1737285459.833824,12866,1737285459,833267776,base_link,32.59,0.0
1737285459.9339623,12867,1737285459,932264704,base_link,32.59,0.0
1737285460.0306718,12868,1737285460,28258560,base_link,32.59,0.0
1737285460.1345859,12869,1737285460,130253184,base_link,32.59,0.0
1737285460.231616,12870,1737285460,229249600,base_link,32.58,0.0
1737285460.331455,12871,1737285460,329243712,base_link,32.58,0.0
1737285460.435554,12872,1737285460,433235264,base_link,32.58,0.0
1737285460.5316174,12873,1737285460,530228352,base_link,32.58,0.0
1737285460.6336846,12874,1737285460,631222464,base_link,32.57,0.0
1737285460.7326465,12875,1737285460,730214784,base_link,32.57,0.0
1737285460.832562,12876,1737285460,829210944,base_link,32.57,0.0
1737285460.9316518,12877,1737285460,929207104,base_link,32.57,0.0
1737285461.0371373,12878,1737285461,35199168,base_link,32.57,0.0
1737285461.1365118,12879,1737285461,135191744,base_link,32.57,0.0
1737285461.2392576,12880,1737285461,237186112,base_link,32.56,0.0
1737285461.3378916,12881,1737285461,336181248,base_link,32.56,0.0
1737285461.4349508,12882,1737285461,434174336,base_link,32.56,0.0
1737285461.536005,12883,1737285461,535168704,base_link,32.56,0.0
1737285461.6343076,12884,1737285461,629166144,base_link,32.55,0.0
1737285461.7320554,12885,1737285461,729162560,base_link,32.55,0.0
1737285461.8327608,12886,1737285461,830158720,base_link,32.55,0.0
1737285461.9319036,12887,1737285461,930151296,base_link,32.54,0.0
1737285462.0313807,12888,1737285462,29145152,base_link,32.54,0.0
1737285462.130252,12889,1737285462,128140544,base_link,32.54,0.0
1737285462.231697,12890,1737285462,229135936,base_link,32.54,0.0
1737285462.3325803,12891,1737285462,329129536,base_link,32.54,0.0
1737285462.4321284,12892,1737285462,430126976,base_link,32.53,0.0
1737285462.5343807,12893,1737285462,532123136,base_link,32.53,0.0
1737285462.6341887,12894,1737285462,631119552,base_link,32.53,0.0
1737285462.7307837,12895,1737285462,728114688,base_link,32.53,0.0
1737285462.834243,12896,1737285462,831114688,base_link,32.52,0.0
1737285462.93111,12897,1737285462,929103424,base_link,32.52,0.0
1737285463.0324898,12898,1737285463,30096256,base_link,32.52,0.0
1737285463.136925,12899,1737285463,130091904,base_link,32.52,0.0
1737285463.2318025,12900,1737285463,229086272,base_link,32.52,0.0
1737285463.3343408,12901,1737285463,332078592,base_link,32.51,0.0
1737285463.433839,12902,1737285463,430072960,base_link,32.51,0.0
1737285463.5334198,12903,1737285463,531075776,base_link,32.52,0.0
1737285463.6333601,12904,1737285463,628071168,base_link,32.52,0.0
1737285463.7327373,12905,1737285463,730067072,base_link,32.51,0.0
1737285463.8320005,12906,1737285463,829063488,base_link,32.51,0.0
1737285463.9304638,12907,1737285463,928058880,base_link,32.5,0.0
1737285464.0311322,12908,1737285464,29054528,base_link,32.5,0.0
1737285464.1368005,12909,1737285464,130051456,base_link,32.5,0.0
1737285464.2303495,12910,1737285464,228047104,base_link,32.5,0.0
1737285464.3335152,12911,1737285464,332038144,base_link,32.49,0.0
1737285464.4295135,12912,1737285464,428032768,base_link,32.49,0.0
1737285464.5302489,12913,1737285464,528029184,base_link,32.49,0.0
1737285464.6324751,12914,1737285464,630017920,base_link,32.48,0.0
1737285464.7321417,12915,1737285464,730016896,base_link,32.48,0.0
1737285464.8307052,12916,1737285464,829012544,base_link,32.48,0.0
1737285464.932501,12917,1737285464,931005632,base_link,32.48,0.0
1737285465.0340364,12918,1737285465,31998976,base_link,32.47,0.0
1737285465.1339765,12919,1737285465,128994112,base_link,32.47,0.0
1737285465.230005,12920,1737285465,227990784,base_link,32.47,0.0
1737285465.3316946,12921,1737285465,329985664,base_link,32.46,0.0
1737285465.430749,12922,1737285465,428979008,base_link,32.46,0.0
1737285465.5306811,12923,1737285465,528974656,base_link,32.46,0.0
1737285465.6316526,12924,1737285465,629966208,base_link,32.45,0.0
1737285465.7315338,12925,1737285465,729962112,base_link,32.45,0.0
1737285465.8307726,12926,1737285465,828956736,base_link,32.44,0.0
1737285465.9313092,12927,1737285465,929950336,base_link,32.44,0.0
1737285466.031384,12928,1737285466,28946496,base_link,32.44,0.0
1737285466.1356206,12929,1737285466,130941376,base_link,32.43,0.0
1737285466.2320483,12930,1737285466,230935488,base_link,32.43,0.0
1737285466.3314986,12931,1737285466,329930880,base_link,32.43,0.0
1737285466.4368434,12932,1737285466,435925760,base_link,32.43,0.0
1737285466.5391724,12933,1737285466,534917824,base_link,32.43,0.0
1737285466.6387844,12934,1737285466,636912192,base_link,32.42,0.0
1737285466.7382574,12935,1737285466,735910656,base_link,32.42,0.0
1737285466.8306632,12936,1737285466,828905536,base_link,32.43,0.0
1737285466.9318905,12937,1737285466,929900928,base_link,32.42,0.0
1737285467.031031,12938,1737285467,28896576,base_link,32.41,0.0
1737285467.1347609,12939,1737285467,128887360,base_link,32.42,0.0
1737285467.2323492,12940,1737285467,229881984,base_link,32.41,0.0
1737285467.331134,12941,1737285467,328873536,base_link,32.41,0.0
1737285467.430222,12942,1737285467,427869440,base_link,32.41,0.0
1737285467.531805,12943,1737285467,529863040,base_link,32.41,0.0
1737285467.6310837,12944,1737285467,628857408,base_link,32.4,0.0
1737285467.730756,12945,1737285467,728853312,base_link,32.39,0.0
1737285467.8325593,12946,1737285467,827842560,base_link,32.4,0.0
1737285467.9342923,12947,1737285467,931833344,base_link,32.4,0.0
1737285468.0323796,12948,1737285468,28821824,base_link,32.39,0.0
1737285468.135902,12949,1737285468,130813376,base_link,32.39,0.0
1737285468.23394,12950,1737285468,231805696,base_link,32.39,0.0
1737285468.333002,12951,1737285468,331802624,base_link,32.39,0.0
1737285468.4300363,12952,1737285468,427788032,base_link,32.38,0.0
1737285468.5316975,12953,1737285468,529787008,base_link,32.38,0.0
1737285468.6320956,12954,1737285468,630782400,base_link,32.38,0.0
1737285468.732076,12955,1737285468,730776768,base_link,32.38,0.0
1737285468.8330915,12956,1737285468,831771904,base_link,32.38,0.0
1737285468.9353828,12957,1737285468,931769088,base_link,32.38,0.0
1737285469.032792,12958,1737285469,30761152,base_link,32.38,0.0
1737285469.1313994,12959,1737285469,129755776,base_link,32.38,0.0
1737285469.2306063,12960,1737285469,228750400,base_link,32.38,0.0
1737285469.330397,12961,1737285469,328742976,base_link,32.37,0.0
1737285469.434131,12962,1737285469,431736320,base_link,32.37,0.0
1737285469.533199,12963,1737285469,531729408,base_link,32.37,0.0
1737285469.6307776,12964,1737285469,628724288,base_link,32.37,0.0
1737285469.7293334,12965,1737285469,727717888,base_link,32.36,0.0
1737285469.8315384,12966,1737285469,829712512,base_link,32.36,0.0
1737285469.9333987,12967,1737285469,931711744,base_link,32.36,0.0
1737285470.0324862,12968,1737285470,30709184,base_link,32.36,0.0
1737285470.1310058,12969,1737285470,127704064,base_link,32.36,0.0
1737285470.2314234,12970,1737285470,229696896,base_link,32.36,0.0
1737285470.3320222,12971,1737285470,329694336,base_link,32.35,0.0
1737285470.4308026,12972,1737285470,429687936,base_link,32.35,0.0
1737285470.5302598,12973,1737285470,528684352,base_link,32.35,0.0
1737285470.632014,12974,1737285470,629680512,base_link,32.35,0.0
1737285470.731821,12975,1737285470,729675392,base_link,32.35,0.0
1737285470.832742,12976,1737285470,830672064,base_link,32.35,0.0
1737285470.9329572,12977,1737285470,930665920,base_link,32.35,0.0
1737285471.0302596,12978,1737285471,27659520,base_link,32.34,0.0
